price,bedrooms,bathrooms,floors,view,sqm_living15,sqm_lot15,sqm_outdoor15,lot_living_ratio15,waterfront,condition,grade,renovated,yr_built,age_of_house,city,area_code,zipcode,dist_from_center,lat,long
265000.0,4,2,2,0,22819.49990850672,229023.82054400828,206204.32063550156,10.036320754716982,0,3,7,1,2004,20,Kent,253,98030,29.69,47.3553,-122.196
399888.0,4,2,1,0,16684.068329332746,82107.14401041948,65423.07568108673,4.921290322580646,0,4,7,1,1930,94,Seattle,206,98133,13.02,47.723,-122.337
430000.0,2,1,1,0,11625.02825527701,30138.962143310764,18513.933888033753,2.5925925925925926,0,5,7,1,1927,97,Seattle,206,98117,8.23,47.6764,-122.366
554990.0,3,2,2,0,24218.80886516044,92483.55811975931,68264.74925459886,3.8186666666666658,0,3,8,1,2013,11,Kenmore,206,98028,17.54,47.7508,-122.239
359950.0,3,2,2,0,24218.80886516044,64282.10068566139,40063.29182050095,2.654222222222222,0,3,8,1,2003,21,Maple Valley,253,98038,35.81,47.35,-122.043
405000.0,2,1,1,0,13993.08956653714,41979.26869961142,27986.179133074278,3.0,0,4,6,1,1901,123,Seattle,206,98107,8.44,47.675,-122.379
280000.0,2,1,1,0,14746.56362011991,37544.53569852427,22797.97207840436,2.545985401459854,0,3,7,1,1981,43,Kirkland,206,98034,18.36,47.7243,-122.161
479950.0,4,2,2,0,23788.25226311314,103333.5844913512,79545.33222823805,4.343891402714932,0,4,8,1,1966,58,Renton,253,98058,21.93,47.4507,-122.152
575000.0,5,1,1,0,30784.79704638171,813170.7264566268,782385.929410245,26.414685314685315,0,4,9,1,1976,48,Issaquah,425,98027,24.16,47.4908,-122.059
392000.0,4,2,2,0,23250.05651055402,83237.35509079363,59987.298580239614,3.580092592592593,0,3,8,1,1983,41,Renton,253,98058,23.53,47.4403,-122.137
760500.0,4,2,2,0,42302.186151146896,388964.8342895278,346662.6481383809,9.194910941475827,0,4,9,1,1977,47,Woodinville,360,98072,22.49,47.7506,-122.122
435000.0,3,2,2,0,32507.02345457089,108091.23494397382,75584.21148940292,3.3251655629139076,0,3,8,1,2003,21,Duvall,360,98019,30.79,47.7447,-121.976
1565000.0,4,2,2,0,30246.60129382259,103559.62670742602,73313.02541360343,3.4238434163701066,0,3,10,1,1993,31,Bellevue,206,98004,9.14,47.6159,-122.211
261000.0,4,1,1,0,21097.273500317537,112891.94105680118,91794.66755648365,5.351020408163265,0,3,7,1,1961,63,Seattle,206,98188,17.37,47.4557,-122.269
1482500.0,3,2,2,0,25187.56121976685,43055.66020472966,17868.098984962813,1.7094017094017095,0,3,9,1,1939,85,Seattle,206,98105,6.99,47.6582,-122.28
853800.0,7,4,2,0,21204.91265082936,47468.86537571446,26263.952724885097,2.238578680203046,0,3,9,1,1927,97,Seattle,206,98144,2.88,47.5835,-122.313
657500.0,3,2,2,0,26802.148477444214,92957.17038201136,66155.02190456714,3.4682730923694787,0,3,9,1,1989,35,Sammamish,425,98074,23.06,47.6272,-122.026
331950.0,4,2,2,2,23034.77820953037,106917.96820339494,83883.18999386457,4.641588785046729,0,3,8,1,1990,34,Auburn,253,98092,38.87,47.2654,-122.216
514000.0,3,1,1,1,20451.43859724659,67209.885579583,46758.44698233641,3.2863157894736843,0,3,8,1,1986,38,Seattle,206,98136,8.36,47.5399,-122.385
496000.0,3,3,2,2,23465.334811577668,183901.4886494516,160436.15383787395,7.837155963302753,0,4,9,1,1995,29,Vashon,206,98070,29.45,47.3541,-122.453
1093000.0,4,2,2,0,42302.186151146896,215278.30102364832,172976.11487250144,5.089058524173028,0,3,11,1,1987,37,Redmond,425,98052,19.92,47.7209,-122.128
195700.0,3,1,1,0,18191.016436498285,55972.35826614856,37781.34182965028,3.0769230769230766,0,5,7,1,1976,48,Kent,253,98042,32.58,47.3638,-122.088
1395710.0,4,2,2,2,41441.0729470523,93000.22604221608,51559.153095163776,2.2441558441558445,0,3,9,1,1925,99,Seattle,206,98112,3.55,47.6317,-122.304
1175000.0,4,3,2,0,44885.52576343068,257881.87679622832,212996.35103279763,5.745323741007193,0,3,10,1,1991,33,Woodinville,360,98077,24.39,47.7213,-122.055
643403.0,3,2,1,0,24972.282918743207,113150.27501802956,88177.99209928635,4.531034482758621,0,4,9,1,1966,58,Bellevue,425,98008,16.83,47.6156,-122.108
357000.0,4,2,2,0,24864.64376823138,87478.3376209595,62613.693852728116,3.5181818181818185,0,4,7,1,1997,27,Kent,253,98031,26.05,47.3982,-122.172
865000.0,3,1,1,0,23357.69566106584,119737.7910293532,96380.09536828737,5.126267281105991,0,3,7,1,1953,71,Bellevue,206,98004,10.09,47.638,-122.206
905000.0,3,2,2,0,29385.488089727995,108607.90286643058,79222.41477670259,3.695970695970696,0,4,10,1,1988,36,Bellevue,425,98007,13.91,47.6335,-122.151
265000.0,3,1,1,0,13993.08956653714,77317.2018126433,63324.11224610615,5.525384615384615,0,3,6,1,1954,70,Seattle,206,98198,20.38,47.4227,-122.332
535000.0,2,2,2,0,34659.80646480738,77650.88317922995,42991.07671442257,2.2403726708074534,0,3,9,1,1998,26,Renton,206,98056,15.75,47.512,-122.175
450000.0,3,1,1,0,13131.976362442549,58814.03183966072,45682.05547721817,4.478688524590163,0,4,6,1,1929,95,Seattle,206,98117,10.25,47.6951,-122.367
460500.0,4,2,2,0,23357.69566106584,93947.45056672012,70589.75490565428,4.022119815668202,0,3,8,1,1991,33,Renton,425,98059,17.69,47.5057,-122.149
315000.0,4,1,1,0,23788.25226311314,99458.57507292552,75670.32280981238,4.180995475113122,0,3,7,1,1960,64,Seattle,206,98178,14.86,47.4877,-122.24
607500.0,4,2,1,0,23034.77820953037,95605.0934846022,72570.31527507183,4.150467289719625,0,3,8,1,1978,46,Bellevue,425,98008,16.92,47.6431,-122.113
432000.0,2,1,1,0,13885.450416025316,22270.54024089642,8385.089824871102,1.6038759689922482,0,4,7,1,1916,108,Seattle,206,98103,6.18,47.661,-122.344
1695000.0,3,4,2,2,31107.714497917183,57586.945523825925,26479.231025908743,1.8512110726643598,0,5,10,1,1933,91,Seattle,206,98199,6.79,47.6393,-122.408
479000.0,4,2,2,0,25941.035273349626,66079.67449920885,40138.639225859224,2.547302904564315,0,3,8,1,2001,23,Maple Valley,253,98038,32.92,47.3883,-122.035
475000.0,5,2,2,0,33152.85835764184,71041.83933780395,37888.98098016211,2.1428571428571432,0,3,9,0,2002,22,Renton,253,98058,23.43,47.4501,-122.122
415000.0,3,1,1,0,15930.594275749976,87682.85200693196,71752.25773118199,5.504054054054054,0,3,7,1,1952,72,Seattle,206,98125,14.07,47.7293,-122.29
450000.0,2,1,1,0,15930.594275749976,53819.57525591208,37888.9809801621,3.3783783783783785,0,4,6,1,1914,110,Seattle,206,98117,9.12,47.683,-122.374
1140000.0,3,2,1,1,33906.33241122461,167292.7677254771,133386.4353142525,4.933968253968254,0,4,8,1,1969,55,Sammamish,425,98075,18.97,47.5844,-122.081
430000.0,5,3,2,0,28201.45743409793,60525.49433279873,32324.036898700797,2.1461832061068704,0,3,7,1,2004,20,Renton,206,98056,18.21,47.4806,-122.176
296000.0,3,1,1,0,19697.96454366382,96875.23546064176,77177.27091697794,4.918032786885247,0,5,7,1,1971,53,Renton,253,98058,22.44,47.4351,-122.173
303000.0,4,2,1,0,20666.71689827024,104076.2946298828,83409.57773161256,5.035937500000001,0,3,7,1,1976,48,Auburn,253,98001,29.93,47.34,-122.271
641000.0,4,2,2,0,31322.99279894083,57102.56934652272,25779.57654758189,1.823024054982818,0,3,8,1,2004,20,Sammamish,425,98075,22.59,47.5971,-122.031
280000.0,3,2,1,0,20128.52114571112,61774.108478735885,41645.58733302476,3.0689839572192508,0,3,7,1,1984,40,Seattle,206,98115,9.93,47.6952,-122.326
260750.0,3,2,1,0,16899.346630356395,89082.16096358567,72182.81433322928,5.271337579617834,0,3,7,1,1966,58,Federal Way,253,98003,29.52,47.341,-122.309
601000.0,4,2,2,0,23357.69566106584,59395.283252424575,36037.58759135874,2.542857142857143,0,3,8,1,2001,23,Sammamish,425,98075,23.64,47.5978,-122.017
255000.0,3,1,1,0,14316.007018072614,71084.89499800868,56768.88797993606,4.965413533834586,0,4,6,1,1918,106,Seattle,206,98166,15.38,47.4683,-122.351
555000.0,4,2,1,0,23572.97396208949,109404.43258021808,85831.45861812858,4.641095890410959,0,4,8,1,1976,48,Redmond,425,98052,17.44,47.6373,-122.104
865000.0,3,1,1,0,22066.02585492395,116540.908259152,94474.88240422805,5.281463414634146,0,4,8,1,1955,69,Medina,206,98039,8.04,47.6354,-122.234
1388000.0,4,2,1,0,40579.95974295771,210219.2609495926,169639.3012066349,5.180371352785146,0,4,9,1,1964,60,Bellevue,206,98004,9.5,47.5969,-122.206
315000.0,3,2,1,0,18083.37728598646,377738.0708911445,359654.69360515807,20.888690476190476,0,2,7,1,1987,37,Auburn,253,98092,39.08,47.3029,-122.069
200000.0,2,1,1,0,14100.728717048964,105615.53448220188,91514.80576515292,7.490076335877864,0,3,7,1,1962,62,Auburn,253,98001,34.7,47.2956,-122.285
357000.0,3,1,1,0,16684.068329332746,74249.4860230563,57565.41769372356,4.450322580645161,0,3,7,1,1948,76,Seattle,206,98125,13.04,47.7195,-122.288
390000.0,2,1,2,0,15822.955125238152,20289.979871478856,4467.024746240704,1.2823129251700682,0,3,8,1,2007,17,Seattle,206,98122,1.76,47.6029,-122.309
462000.0,5,1,1,0,21527.83010236483,104948.17174902857,83420.34164666373,4.875000000000001,0,4,7,1,1954,70,Seattle,206,98177,17.69,47.764,-122.36
174500.0,2,1,1,0,17006.985780868217,80729.36288386812,63722.377102999904,4.746835443037974,0,3,7,1,1955,69,Seattle,206,98198,21.07,47.4166,-122.323
305000.0,2,1,1,0,12378.50230885978,79394.6374175215,67016.13510866172,6.41391304347826,0,3,6,1,1921,103,Seattle,206,98133,13.02,47.7225,-122.349
449000.0,5,1,1,0,18836.851339569228,83958.53739922284,65121.68605965361,4.457142857142857,0,4,8,1,1956,68,Seattle,206,98133,14.52,47.7365,-122.339
260000.0,3,2,2,0,9149.327793505054,53819.57525591208,44670.24746240703,5.882352941176471,0,3,6,1,1951,73,Seattle,206,98126,10.17,47.5188,-122.373
751000.0,4,2,2,0,34444.52816378373,73474.48413937117,39029.955975587436,2.1331249999999997,0,3,9,1,2004,20,Redmond,425,98052,19.64,47.701,-122.111
370037.0,2,1,1,0,12163.22400783613,73194.62234804043,61031.3983402043,6.017699115044248,0,4,7,1,1948,76,Seattle,206,98133,13.62,47.7284,-122.339
229950.0,3,1,2,0,17329.90323240369,92418.97462945222,75089.07139704854,5.3329192546583855,0,4,7,1,1988,36,Auburn,253,98092,39.2,47.2769,-122.145
349000.0,3,1,1,0,21635.469252876657,94937.73075142891,73302.26149855225,4.388059701492537,0,3,8,1,1978,46,Renton,253,98058,23.65,47.4451,-122.126
348000.0,4,2,2,0,20451.43859724659,32205.63383313779,11754.195235891199,1.5747368421052632,0,3,8,1,2003,21,Renton,253,98058,23.56,47.4498,-122.12
1220000.0,3,3,2,2,21958.38670441213,71041.83933780395,49083.45263339182,3.235294117647059,0,3,9,1,1905,119,Seattle,206,98144,3.13,47.5978,-122.292
510000.0,4,3,2,0,38405.64890261886,203954.66238980443,165549.01348718558,5.310538116591929,0,3,10,1,1993,31,Federal Way,253,98023,35.02,47.2911,-122.342
265000.0,3,1,1,0,15500.03767370268,75788.72587537538,60288.6882016727,4.8895833333333325,0,4,7,1,1981,43,Federal Way,253,98023,35.16,47.2907,-122.367
1250000.0,3,2,3,2,30354.240444334413,53819.57525591208,23465.334811577668,1.773049645390071,0,3,10,1,1974,50,Seattle,206,98105,6.63,47.6569,-122.286
937500.0,4,4,2,0,36812.58947504386,9377522.79259012,9340710.203115078,254.73684210526318,0,3,11,1,2003,21,Carnation,360,98014,34.6,47.676,-121.882
485000.0,3,1,1,0,27878.53998256246,94722.45245040528,66843.91246784282,3.3976833976833984,0,4,8,1,1971,53,Bothell,425,98011,21.16,47.7739,-122.199
489000.0,4,1,1,0,13131.976362442549,56155.34482201866,43023.368459576115,4.276229508196721,0,3,7,1,1951,73,Seattle,206,98115,8.95,47.6806,-122.287
400000.0,2,1,1,0,12809.058910907075,55111.24506205397,42302.18615114689,4.302521008403361,0,5,7,1,1952,72,Seattle,206,98136,7.17,47.5569,-122.394
638000.0,3,2,2,0,27340.34423000334,47189.00358438371,19848.659354380372,1.7259842519685038,0,3,9,1,2005,19,Redmond,425,98052,19.85,47.665,-122.082
440000.0,3,1,1,0,20128.52114571112,90933.55435238904,70805.03320667791,4.517647058823528,0,4,7,1,1968,56,Redmond,425,98052,18.34,47.6849,-122.117
305000.0,6,2,1,0,20451.43859724659,88694.66002174311,68243.22142449653,4.336842105263158,0,2,7,0,1964,60,Seattle,206,98125,11.19,47.7037,-122.296
649950.0,6,2,1,0,20451.43859724659,88694.66002174311,68243.22142449653,4.336842105263158,0,2,7,0,1964,60,Seattle,206,98125,11.19,47.7037,-122.296
680000.0,4,2,2,0,34552.167314295555,64637.30988235041,30085.142568054856,1.870716510903427,0,3,9,1,2005,19,Sammamish,425,98075,26.42,47.5961,-121.98
629000.0,4,2,2,0,32937.58005661819,227237.010645512,194299.4305888938,6.899019607843138,0,3,9,1,1996,28,Renton,425,98059,20.11,47.4911,-122.125
555000.0,3,2,2,0,23250.05651055402,79351.58175731677,56101.52524676276,3.412962962962963,0,3,8,1,1988,36,Issaquah,425,98029,24.09,47.5751,-122.014
669000.0,4,2,2,0,30246.60129382259,386586.0090632165,356339.40776939393,12.781138790035588,0,5,8,1,1976,48,Woodinville,360,98077,24.93,47.7628,-122.094
272000.0,3,2,2,0,23142.4173600422,80675.5433086122,57533.12594857001,3.4860465116279062,0,3,8,1,1994,30,Auburn,253,98092,39.05,47.2642,-122.213
270000.0,4,2,1,0,19052.12964059288,121094.04432580218,102041.91468520931,6.35593220338983,0,3,7,1,1965,59,Seattle,206,98178,14.92,47.4881,-122.237
215000.0,3,1,1,0,13239.615512954371,94184.25669784614,80944.64118489176,7.1138211382113825,0,3,6,1,1964,60,Federal Way,253,98003,31.11,47.3262,-122.334
690000.0,3,1,1,0,27878.53998256246,102343.3043066424,74464.76432407994,3.6710424710424703,0,4,7,1,1947,77,Mercer Island,206,98040,11.43,47.5393,-122.216
256000.0,4,1,1,2,19375.04709212835,74593.93130469414,55218.88421256579,3.8499999999999996,0,3,7,1,1950,74,Seattle,206,98178,13.1,47.5051,-122.242
255000.0,3,2,1,0,16361.150877797272,82623.81193287623,66262.66105507895,5.05,0,3,7,1,1981,43,Kent,253,98031,24.68,47.4121,-122.172
550000.0,7,4,2,0,15284.759372679033,16791.70747984457,1506.9481071655355,1.0985915492957745,0,3,7,1,1970,54,Seattle,206,98103,10.32,47.6981,-122.349
410000.0,3,1,1,0,13777.811265513492,56833.47147024316,43055.66020472967,4.125,0,4,7,1,1957,67,Seattle,206,98146,11.02,47.5131,-122.383
410000.0,2,1,1,0,20343.799446734767,48426.85381526969,28083.054368534926,2.3804232804232806,0,3,7,1,1912,112,Seattle,206,98136,9.2,47.5311,-122.384
259000.0,3,1,1,0,16899.346630356395,49363.31442472256,32463.967794366163,2.9210191082802544,0,3,7,1,1986,38,Renton,253,98055,18.2,47.4728,-122.191
292000.0,3,1,1,0,17329.90323240369,139930.8956653714,122600.99243296773,8.074534161490684,0,3,7,1,1955,69,Seattle,206,98168,11.52,47.5024,-122.332
1648000.0,4,3,2,2,25187.56121976685,124194.05186054272,99006.49064077587,4.930769230769232,0,3,11,1,2003,21,Kirkland,206,98033,10.88,47.6508,-122.203
518000.0,5,1,1,0,17114.62493138004,53819.57525591208,36704.95032453204,3.1446540880503147,0,3,7,0,1929,95,Seattle,206,98116,5.02,47.5752,-122.381
485000.0,3,2,2,0,18944.49049008105,35359.46094313424,16414.97045305319,1.866477272727273,0,3,8,1,1992,32,Issaquah,425,98029,25.41,47.5764,-121.996
259500.0,3,2,1,0,17868.09898496281,377813.4182965028,359945.31931154,21.144578313253014,0,3,7,1,1989,35,Auburn,253,98092,35.97,47.3128,-122.13
354000.0,4,2,2,0,26048.67442386145,67295.99689999246,41247.32247613101,2.583471074380165,0,3,8,1,2003,21,Maple Valley,253,98038,34.13,47.3773,-122.029
999950.0,3,2,2,0,28847.292337168878,210585.2340613328,181737.94172416392,7.3,0,5,8,1,1966,58,Bellevue,206,98004,10.7,47.6354,-122.196
464500.0,3,1,1,0,14531.28531909626,111772.4938914782,97241.20857238193,7.691851851851852,0,5,7,1,1959,65,Bellevue,206,98006,13.03,47.5531,-122.177
300000.0,3,2,2,0,20343.799446734767,43572.32812718642,23228.52868045165,2.1417989417989416,0,3,7,1,2005,19,Maple Valley,253,98038,35.02,47.3605,-122.04
1080000.0,3,2,2,1,26802.148477444214,106778.03730772957,79975.88883028534,3.983935742971888,0,3,8,1,1967,57,Seattle,206,98118,8.44,47.5445,-122.266
309950.0,4,2,2,0,19159.7687911047,71752.25773118199,52592.488940077295,3.7449438202247194,0,3,7,1,1989,35,Federal Way,253,98023,35.42,47.2877,-122.349
315000.0,3,1,1,0,14423.646168584435,40364.68144193406,25941.035273349626,2.7985074626865676,0,3,7,1,1909,115,Seattle,206,98106,4.98,47.5651,-122.359
499950.0,3,1,1,0,21635.469252876657,60062.64598559788,38427.17673272123,2.7761194029850746,0,3,7,1,1908,116,Seattle,206,98115,9.33,47.6898,-122.326
780000.0,4,2,1,2,22066.02585492395,37727.52225439437,15661.496399470416,1.7097560975609756,0,3,8,1,1953,71,Seattle,206,98119,4.52,47.637,-122.371
885000.0,3,3,1,2,39718.84653886312,161458.72576773624,121739.87922887312,4.0650406504065035,0,4,8,1,1976,48,Mercer Island,206,98040,11.74,47.5374,-122.213
500000.0,2,1,1,0,19052.12964059288,45208.443214966144,26156.313574373264,2.372881355932203,0,4,7,1,1906,118,Seattle,206,98112,2.78,47.6224,-122.304
329000.0,3,2,1,2,19267.40794161653,69524.12731558722,50256.719373970685,3.6083798882681553,0,3,8,1,1989,35,Federal Way,253,98003,28.41,47.3512,-122.305
246000.0,4,1,1,0,18513.93388803376,82882.1458941046,64368.21200607084,4.476744186046511,0,4,7,1,1963,61,Renton,253,98058,19.13,47.4669,-122.182
405000.0,3,1,1,0,16253.511727285448,107692.97008708007,91439.45835979463,6.625827814569536,0,4,7,1,1960,64,Kirkland,206,98033,15.88,47.6922,-122.163
349000.0,4,1,1,0,16791.70747984457,83958.53739922284,67166.82991937827,5.0,0,5,7,1,1981,43,Renton,425,98059,19.15,47.4801,-122.158
374950.0,4,2,2,0,24757.00461771956,85056.45673444345,60299.452116723885,3.435652173913043,0,3,8,1,1992,32,Kent,253,98031,25.67,47.4038,-122.167
306000.0,3,2,1,0,20128.52114571112,97994.68262596472,77866.16148025359,4.868449197860962,0,3,7,1,1969,55,Kirkland,206,98034,15.67,47.7279,-122.227
416000.0,4,1,1,0,16361.150877797272,90416.88642993227,74055.735552135,5.526315789473683,0,4,7,1,1961,63,Bellevue,425,98008,16.37,47.6226,-122.115
560000.0,3,2,2,0,26371.59187539692,131072.1935782483,104700.60170285137,4.970204081632653,0,4,8,1,1989,35,Renton,206,98056,14.58,47.5315,-122.172
260000.0,3,1,1,0,21420.19095185301,161458.72576773624,140038.53481588323,7.537688442211055,0,2,7,1,1948,76,Seattle,206,98155,17.07,47.7576,-122.296
306500.0,3,2,1,0,22388.943306459427,651356.7914922015,628967.848185742,29.092788461538458,0,4,8,1,1978,46,Federal Way,253,98003,36.8,47.2752,-122.319
299950.0,3,1,1,0,16361.150877797272,86218.95955997115,69857.80868217387,5.269736842105263,0,4,7,1,1968,56,Renton,253,98058,21.55,47.4474,-122.167
265500.0,3,2,1,0,25941.035273349626,95260.64820296438,69319.61292961476,3.6721991701244807,0,3,8,1,1990,34,Auburn,253,98092,39.74,47.2576,-122.214
219000.0,3,1,1,0,12916.6980614189,101234.62105637064,88317.92299495175,7.837500000000001,0,3,7,1,1986,38,Auburn,253,98001,38.15,47.268,-122.245
365000.0,3,1,1,0,19805.603694175647,125873.22260852715,106067.61891435151,6.355434782608694,0,3,8,1,1977,47,Woodinville,360,98072,22.58,47.7427,-122.109
499000.0,3,2,1,0,20343.799446734767,196721.31147540984,176377.51202867506,9.66984126984127,0,3,7,1,1959,65,Black Diamond,253,98010,40.77,47.3497,-121.944
366000.0,3,1,1,0,15715.315974726327,85142.5680548529,69427.25208012658,5.417808219178082,0,3,7,1,1967,57,Kirkland,206,98034,15.52,47.7243,-122.222
514950.0,3,2,3,0,14316.007018072614,23497.62655673121,9181.619538658597,1.6413533834586462,0,3,8,1,2014,10,Seattle,206,98117,10.62,47.6987,-122.366
875000.0,4,2,2,0,40364.68144193406,125227.38770545625,84862.70626352218,3.1024000000000007,0,3,10,1,1999,25,Sammamish,425,98075,26.18,47.5976,-121.983
831000.0,3,2,1,0,24111.16971464861,94722.45245040528,70611.28273575667,3.9285714285714297,0,5,8,0,1957,67,Bellevue,425,98005,12.07,47.5937,-122.172
689900.0,4,3,2,0,32614.66260508272,70460.58792504009,37845.92531995737,2.16039603960396,0,3,9,1,2003,21,Issaquah,425,98027,21.48,47.5346,-122.066
315000.0,3,2,2,0,21635.469252876657,85928.33385358923,64292.864600712564,3.971641791044776,0,3,7,1,1994,30,Maple Valley,253,98038,33.81,47.3812,-122.029
355000.0,0,0,2,0,27125.06592897969,86649.51616201845,59524.45023303876,3.194444444444444,0,3,8,1,1990,34,Kent,253,98031,25.08,47.4095,-122.168
336500.0,3,1,1,0,21743.10840338848,85250.20720536474,63507.09880197626,3.920792079207921,0,3,7,1,1963,61,Seattle,206,98133,18.94,47.7757,-122.353
1100000.0,3,2,1,0,20666.71689827024,38750.0941842567,18083.37728598646,1.875,0,5,8,1,1926,98,Seattle,206,98112,4.87,47.6332,-122.281
375000.0,6,2,1,0,22496.58245697125,92849.53123149952,70352.94877452828,4.127272727272728,0,4,7,1,1959,65,Seattle,206,98133,17.35,47.762,-122.335
289275.0,3,2,1,0,15715.315974726327,146905.9126185376,131190.59664381127,9.347945205479451,0,3,9,1,1985,39,Duvall,360,98019,36.96,47.7718,-121.904
455000.0,4,3,2,0,17868.09898496281,83958.53739922284,66090.43841426003,4.698795180722891,0,4,8,1,2002,22,Seattle,206,98198,22.05,47.4077,-122.331
505000.0,3,1,1,2,30031.32299279894,105217.26962530812,75185.94663250918,3.503584229390681,0,3,8,1,1975,49,Kirkland,206,98034,14.61,47.7145,-122.222
450000.0,3,1,1,0,14423.646168584435,45800.45854278118,31376.81237419675,3.175373134328359,0,4,7,1,1919,105,Seattle,206,98126,6.11,47.5607,-122.378
567500.0,3,2,2,0,27770.900832050636,75164.41880240681,47393.51797035617,2.7065891472868215,0,3,8,1,2001,23,Snoqualmie,360,98065,35.06,47.5369,-121.876
265000.0,3,1,1,0,17006.985780868217,91547.09751030646,74540.11172943824,5.382911392405064,0,4,7,1,1955,69,Renton,253,98055,21.11,47.4402,-122.195
340000.0,3,2,1,0,17652.820683939164,161458.72576773624,143805.90508379706,9.146341463414632,0,3,8,1,2001,23,Carnation,360,98014,32.32,47.6965,-121.922
375000.0,3,2,1,0,18621.57303854558,53819.57525591208,35198.002217366506,2.8901734104046244,0,5,6,1,1939,85,Duvall,360,98019,30.03,47.7403,-121.984
920000.0,6,3,2,0,15284.759372679033,45402.19368588743,30117.4343132084,2.9704225352112674,0,3,8,1,1970,54,Seattle,206,98103,5.6,47.6557,-122.344
850000.0,4,2,2,0,25618.11782181415,125324.26294091687,99706.14511910273,4.8920168067226895,0,4,9,1,1972,52,Mercer Island,206,98040,11.2,47.5358,-122.225
202000.0,3,1,1,0,13239.615512954371,104948.17174902857,91708.55623607419,7.926829268292684,0,5,7,1,1969,55,Kent,253,98042,34.35,47.3244,-122.144
725000.0,4,3,1,0,33368.13665866549,140146.17396639506,106778.03730772957,4.2,0,3,9,1,1984,40,Woodinville,360,98077,24.21,47.7267,-122.063
900000.0,3,3,2,0,38642.45503374488,115712.08680021098,77069.6317664661,2.994428969359331,0,3,10,1,1991,33,Bellevue,206,98006,16.96,47.5589,-122.117
680200.0,2,1,1,0,22173.665005435774,64583.4903070945,42409.825301658726,2.9126213592233015,0,3,8,1,1951,73,Seattle,206,98103,8.77,47.6849,-122.333
216500.0,3,1,1,0,13777.811265513492,87833.54681764852,74055.73555213503,6.375,0,4,6,1,1918,106,Enumclaw,253,98022,51.03,47.2109,-121.987
325000.0,3,1,1,0,16253.511727285448,81375.19778693907,65121.68605965362,5.006622516556292,0,5,7,1,1966,58,Federal Way,253,98003,29.01,47.3454,-122.314
675000.0,3,2,2,0,25725.756972325973,44498.02482158811,18772.267849262134,1.7297071129707113,0,3,9,1,2004,20,Redmond,425,98052,19.71,47.6651,-122.084
435000.0,2,0,1,1,32507.02345457089,114366.59741881317,81859.57396424227,3.5182119205298017,0,3,4,1,1936,88,Kirkland,206,98034,12.86,47.6985,-122.229
263500.0,3,1,1,0,16684.068329332746,108500.26371591876,91816.19538658601,6.503225806451613,0,4,7,1,1977,47,Black Diamond,253,98010,36.75,47.3429,-122.036
550000.0,4,2,2,0,28739.65318665705,383808.9189800114,355069.26579335437,13.354681647940076,0,3,8,1,1978,46,Woodinville,360,98077,25.41,47.769,-122.094
875000.0,3,2,2,1,24218.80886516044,66736.27331733098,42517.46445217054,2.755555555555555,0,4,9,1,1995,29,Seattle,206,98116,6.92,47.5671,-122.404
246600.0,4,1,1,0,12055.584857324306,90416.88642993227,78361.30157260798,7.499999999999998,0,5,7,1,1966,58,Federal Way,253,98023,30.56,47.3313,-122.343
337000.0,3,2,3,0,16038.2334262618,15058.7171566042,-979.5162696576008,0.9389261744966443,0,3,8,1,2006,18,Seattle,206,98133,12.2,47.7145,-122.356
240000.0,3,1,1,0,16468.790028309097,80729.36288386812,64260.57285555902,4.901960784313725,0,3,7,1,1988,36,Maple Valley,253,98038,34.59,47.3628,-122.045
490000.0,3,1,1,0,28632.01403614523,116250.28255277008,87618.26851662484,4.060150375939849,0,4,8,1,1984,40,Bellevue,425,98005,13.13,47.5931,-122.158
510000.0,5,2,1,0,26479.231025908743,499779.33974145073,473300.108715542,18.87439024390244,0,4,7,1,1975,49,Issaquah,425,98027,30.9,47.4576,-121.984
305000.0,3,1,1,0,15930.594275749976,79696.0270389546,63765.43276320463,5.0027027027027025,0,3,7,1,1971,53,Kirkland,206,98034,15.76,47.726,-122.22
350000.0,3,2,2,0,21204.91265082936,31775.07723109049,10570.164580261131,1.498477157360406,0,3,7,1,2003,21,Duvall,360,98019,30.31,47.7453,-121.984
284200.0,3,1,1,0,27017.426778467863,71235.58980872523,44218.16303025736,2.6366533864541832,0,3,7,1,1959,65,Seattle,206,98178,13.5,47.4973,-122.252
357000.0,4,2,2,0,17329.90323240369,66165.78581961831,48835.88258721462,3.8180124223602485,0,5,7,1,1995,29,Maple Valley,253,98038,35.45,47.3675,-122.019
854000.0,4,2,1,0,33906.33241122461,386209.272036425,352302.9396252004,11.390476190476187,0,3,10,1,1986,38,Redmond,425,98052,21.84,47.7302,-122.106
1175000.0,4,2,2,0,30892.436196893534,534514.4936116164,503622.0574147229,17.302439024390246,0,3,10,1,1999,25,Sammamish,425,98075,23.33,47.5878,-122.022
1000000.0,3,2,1,0,23680.61311260132,153751.76259108965,130071.14947848833,6.492727272727272,0,4,8,1,1963,61,Medina,206,98039,8.04,47.6322,-122.232
616500.0,4,2,2,0,20236.16029622294,32291.74515354725,12055.58485732431,1.595744680851064,0,3,8,0,1909,115,Seattle,206,98103,9.03,47.6864,-122.349
750000.0,4,2,2,0,18191.016436498285,53819.57525591208,35628.558819413796,2.9585798816568043,0,5,7,1,1911,113,Seattle,206,98117,8.37,47.6783,-122.363
